user_id,avg_order_value,country,favorite_category,state,total_orders,total_spent,total_sessions,avg_session_duration_sec,personal_conversion_rate_pct,primary_device,primary_referrer,converted_sessions,engagement_score,clv_score,clv_tier
user_000226,1489.07,UY,cat_003,NY,14,20847.04,47,1743.0,14.89,mobile,direct,7,31.98,56.71,High Value
user_000227,1405.69,CU,cat_015,NJ,15,21085.28,54,1807.0,9.26,desktop,email,5,33.41,58.37,Premium
user_000228,728.17,NG,cat_010,KY,12,8738.09,50,1801.0,18.0,mobile,affiliate,9,34.41,36.93,Low Value
user_000229,894.57,OM,cat_010,HI,20,17891.43,46,2097.0,30.43,mobile,affiliate,14,38.01,58.55,Premium
user_000230,1197.35,NA,cat_023,NE,14,16762.85,44,2018.0,13.64,mobile,affiliate,6,31.78,50.05,Medium Value
user_000231,862.15,CH,cat_022,RI,15,12932.25,44,2078.0,25.0,desktop,search_engine,11,35.49,46.15,Medium Value
user_000232,723.88,BB,cat_007,GU,11,7962.65,44,1600.0,20.45,tablet,search_engine,9,31.74,33.86,Low Value
user_000233,841.95,MW,cat_017,OH,15,12629.26,51,1861.0,29.41,mobile,direct,15,38.53,46.98,Medium Value
user_000234,1003.46,KI,cat_006,FM,16,16055.36,41,1835.0,19.51,mobile,social,8,31.43,50.09,Medium Value
user_000235,1143.55,BF,cat_021,PW,9,10291.99,42,1943.0,14.29,desktop,affiliate,6,30.8,35.87,Low Value
user_000236,850.43,WS,cat_017,CO,12,10205.11,51,1583.0,17.65,tablet,email,9,33.61,38.95,Low Value
user_000237,1036.03,AR,cat_015,NV,14,14504.41,48,1937.0,22.92,desktop,search_engine,11,35.76,48.13,Medium Value
user_000238,833.24,MD,cat_006,MD,12,9998.86,53,1760.0,9.43,desktop,direct,5,32.83,38.28,Low Value
user_000239,1124.61,CI,cat_013,CO,17,19118.38,51,1868.0,19.61,tablet,search_engine,10,35.62,57.5,Premium
user_000240,1086.45,DJ,cat_021,RI,14,15210.3,52,1549.0,17.31,tablet,email,9,33.74,48.39,Medium Value
user_000241,1012.91,CZ,cat_004,TN,11,11141.96,39,1677.0,23.08,tablet,email,9,30.91,38.62,Low Value
user_000242,1239.47,YE,cat_020,LA,17,21071.02,41,1784.0,21.95,desktop,email,9,31.91,59.04,Premium
user_000243,1101.42,AL,cat_002,KS,20,22028.33,49,1963.0,26.53,desktop,direct,13,37.37,64.94,Premium
user_000244,976.91,TZ,cat_010,IL,10,9769.08,63,1638.0,14.29,mobile,affiliate,9,37.68,38.67,Low Value
user_000245,897.75,SY,cat_019,IA,22,19750.39,58,1690.0,22.41,desktop,social,13,38.37,63.04,Premium
user_000246,1119.15,TD,cat_015,AR,20,22382.93,63,1877.0,22.22,tablet,social,14,41.25,67.18,Premium
user_000247,1290.4,BT,cat_009,MA,15,19355.98,37,1904.0,16.22,mobile,search_engine,6,29.19,53.77,High Value
user_000248,868.05,HR,cat_013,RI,15,13020.72,53,1732.0,16.98,mobile,social,9,34.95,46.06,Medium Value
user_000249,946.34,AZ,cat_014,MN,23,21765.77,55,1845.0,25.45,mobile,affiliate,14,38.86,67.16,Premium
user_000250,1073.97,NP,cat_015,WV,17,18257.51,49,2024.0,20.41,tablet,email,10,35.84,56.21,High Value
user_000251,1453.06,SL,cat_006,MA,15,21795.92,51,1780.0,21.57,desktop,affiliate,11,35.77,60.54,Premium
user_000252,1108.05,ZA,cat_012,OK,15,16620.75,39,1997.0,25.64,mobile,direct,10,33.28,51.13,High Value
user_000253,952.76,UZ,cat_017,NE,12,11433.16,33,2020.0,18.18,mobile,affiliate,6,28.75,38.83,Low Value
user_000254,1184.35,SK,cat_006,NM,16,18949.64,54,1757.0,14.81,desktop,email,8,34.83,56.22,High Value
user_000255,803.05,FI,cat_003,LA,19,15257.89,64,2004.0,18.75,mobile,search_engine,12,41.25,55.05,High Value
user_000256,926.09,BD,cat_017,MT,14,12965.19,46,1823.0,15.22,tablet,affiliate,7,32.08,44.06,Medium Value
user_000257,928.84,JM,cat_017,UT,12,11146.03,53,1762.0,16.98,tablet,email,9,35.1,41.11,Low Value
user_000258,1171.91,AF,cat_014,WI,9,10547.17,43,1865.0,16.28,tablet,email,7,31.41,36.55,Low Value
user_000259,1043.66,EC,cat_019,MP,15,15654.85,42,1839.0,28.57,tablet,search_engine,12,34.57,50.14,Medium Value
user_000260,1139.87,CR,cat_023,SD,19,21657.52,58,1905.0,18.97,mobile,email,11,38.42,64.13,Premium
user_000261,897.28,BG,cat_008,WA,15,13459.24,50,1770.0,16.0,tablet,affiliate,8,33.65,46.2,Medium Value
user_000262,1277.43,TR,cat_011,IL,14,17884.01,50,1776.0,10.0,tablet,search_engine,5,31.88,51.89,High Value
user_000263,1052.43,AT,cat_007,KY,14,14734.01,35,1725.0,25.71,tablet,search_engine,9,30.34,46.16,Medium Value
user_000264,1170.42,UG,cat_014,HI,15,17556.29,47,1767.0,14.89,desktop,social,7,32.1,52.13,High Value
user_000265,1010.67,AU,cat_010,VT,20,20213.36,47,1540.0,23.4,tablet,affiliate,11,33.52,60.35,Premium
user_000266,1068.38,GM,cat_018,ME,8,8547.04,41,1747.0,19.51,desktop,affiliate,8,30.99,32.48,Low Value
user_000267,965.51,BW,cat_001,PW,13,12551.66,39,1782.0,17.95,tablet,search_engine,7,29.9,41.79,Low Value
user_000268,925.22,LV,cat_009,ID,13,12027.89,47,1874.0,17.02,desktop,email,8,33.28,42.41,Low Value
user_000269,846.06,BZ,cat_019,WI,15,12690.85,51,1939.0,19.61,desktop,direct,10,35.98,45.97,Medium Value
user_000270,989.25,MW,cat_017,NH,15,14838.72,57,2011.0,24.56,mobile,social,14,40.22,51.26,High Value
user_000271,943.46,PT,cat_004,MA,8,7547.66,40,1840.0,22.5,mobile,affiliate,9,31.95,31.29,Low Value
user_000272,1073.68,GE,cat_005,SC,9,9663.1,54,1949.0,11.11,mobile,email,6,34.68,36.54,Low Value
user_000273,944.45,CL,cat_012,TN,14,13222.34,51,1453.0,21.57,desktop,email,11,34.14,45.37,Medium Value
user_000274,1299.05,CA,cat_024,NY,14,18186.65,34,1606.0,11.76,desktop,direct,4,25.16,49.48,Medium Value
user_000275,1013.73,HN,cat_003,OK,18,18247.09,58,1678.0,20.69,mobile,affiliate,12,37.8,57.7,Premium
user_000276,1173.0,AT,cat_002,DC,15,17594.99,42,1932.0,21.43,desktop,social,9,32.89,52.53,High Value
user_000277,1182.33,EE,cat_008,MO,13,15370.34,63,2182.0,12.7,mobile,search_engine,8,39.92,50.66,High Value
user_000278,793.19,FJ,cat_005,MA,14,11104.67,51,1848.0,21.57,desktop,email,11,36.11,42.81,Low Value
user_000279,1036.27,BW,cat_024,DC,12,12435.27,49,1883.0,18.37,mobile,search_engine,9,34.53,42.94,Low Value
user_000280,997.54,BA,cat_003,TX,20,19950.77,51,1855.0,13.73,mobile,social,7,33.79,60.05,Premium
user_000281,1067.4,VE,cat_022,MH,11,11741.35,62,1964.0,17.74,tablet,social,11,39.94,43.49,Medium Value
user_000282,981.72,LR,cat_023,MA,12,11780.65,46,1726.0,10.87,desktop,direct,5,30.29,40.05,Low Value
user_000283,971.37,DO,cat_015,NH,16,15541.84,47,2083.0,19.15,mobile,email,9,34.96,50.79,High Value
user_000284,918.32,LC,cat_009,GU,6,5509.91,51,1970.0,11.76,mobile,direct,6,33.78,27.46,Low Value
user_000285,973.83,UA,cat_012,MO,17,16555.19,47,1658.0,27.66,desktop,affiliate,13,35.39,53.27,High Value
user_000286,826.09,GE,cat_014,MA,12,9913.12,54,1966.0,22.22,desktop,social,12,38.1,40.42,Low Value
user_000287,1040.32,MD,cat_012,ND,8,8322.56,48,1917.0,22.92,tablet,search_engine,11,35.66,34.14,Low Value
user_000288,773.55,RU,cat_017,MP,10,7735.49,48,1716.0,22.92,desktop,affiliate,11,34.66,34.09,Low Value
user_000289,1077.64,KP,cat_022,HI,10,10776.36,43,1741.0,16.28,tablet,affiliate,7,30.79,37.32,Low Value
user_000290,797.14,SA,cat_001,MD,18,14348.58,52,1644.0,21.15,desktop,direct,11,35.37,50.38,High Value
user_000291,1040.98,TW,cat_004,OR,15,15614.65,47,2024.0,17.02,tablet,direct,8,34.03,49.84,Medium Value
user_000292,1301.11,JP,cat_014,ND,17,22118.92,48,1752.0,22.92,mobile,affiliate,11,34.84,61.99,Premium
user_000293,1337.03,KG,cat_020,MD,15,20055.42,39,1923.0,17.95,tablet,search_engine,7,30.6,55.5,High Value
user_000294,858.54,LY,cat_004,VT,12,10302.48,52,1577.0,15.38,desktop,social,8,33.3,38.97,Low Value
user_000295,1136.31,MN,cat_012,AR,18,20453.63,59,1538.0,13.56,desktop,direct,8,35.36,60.2,Premium
user_000296,848.24,JM,cat_017,DE,15,12723.67,42,1841.0,23.81,mobile,social,10,33.15,44.8,Medium Value
user_000297,955.05,MU,cat_005,MO,22,21011.19,50,1998.0,24.0,desktop,email,12,37.19,64.56,Premium
user_000298,944.17,MV,cat_023,OH,15,14162.49,55,2015.0,23.64,desktop,direct,13,39.17,49.72,Medium Value
user_000299,1068.5,AG,cat_007,DC,15,16027.51,65,1969.0,18.46,desktop,affiliate,12,41.38,53.68,High Value
user_000300,1198.48,CU,cat_004,CO,25,29961.98,48,1857.0,25.0,tablet,affiliate,12,35.99,80.44,Premium
user_000301,1239.49,EG,cat_015,RI,18,22310.84,46,2034.0,17.39,tablet,social,8,33.79,62.51,Premium
user_000302,1305.08,NO,cat_012,HI,15,19576.15,47,1722.0,19.15,mobile,affiliate,9,33.16,55.84,High Value
user_000303,1259.9,ST,cat_020,MT,16,20158.47,48,1834.0,20.83,tablet,social,10,34.62,58.07,Premium
user_000304,1027.0,TT,cat_012,DE,15,15405.0,51,1739.0,21.57,mobile,search_engine,11,35.57,50.16,Medium Value
user_000305,1228.69,GB,cat_004,PR,16,19659.1,59,1922.0,15.25,mobile,direct,9,37.79,58.64,Premium
user_000306,1180.52,PW,cat_021,IA,19,22429.97,51,1676.0,25.49,desktop,email,13,36.43,64.51,Premium
user_000307,1234.28,VA,cat_003,ME,21,25919.82,61,2023.0,27.87,mobile,search_engine,17,42.88,74.25,Premium
user_000308,1090.31,ES,cat_022,OK,14,15264.27,50,1548.0,24.0,tablet,email,12,34.94,49.0,Medium Value
user_000309,883.59,UG,cat_010,UT,20,17671.89,59,1951.0,23.73,tablet,search_engine,14,40.47,59.26,Premium
user_000310,992.25,DO,cat_021,OR,14,13891.51,54,1906.0,14.81,mobile,search_engine,8,35.57,47.06,Medium Value
user_000311,962.45,RU,cat_002,LA,22,21173.93,51,1606.0,33.33,mobile,social,17,38.43,65.35,Premium
user_000312,1215.43,IE,cat_018,KY,14,17015.99,45,1611.0,22.22,mobile,affiliate,10,32.72,50.86,High Value
user_000313,748.37,PE,cat_017,TN,13,9728.86,44,1613.0,18.18,mobile,email,8,31.12,37.77,Low Value
user_000314,1049.44,AU,cat_008,NC,13,13642.73,64,1955.0,12.5,tablet,affiliate,8,39.13,47.53,Medium Value
user_000315,1233.14,SA,cat_007,FL,16,19730.24,53,1750.0,16.98,desktop,email,9,35.04,57.56,Premium
user_000316,1161.48,DZ,cat_007,VA,18,20906.63,51,1943.0,15.69,desktop,search_engine,8,34.82,60.7,Premium
user_000317,1185.81,CI,cat_001,WV,16,18972.91,50,1839.0,10.0,mobile,search_engine,5,32.2,55.12,High Value
user_000318,999.58,MU,cat_002,IN,15,14993.74,44,2137.0,27.27,mobile,social,12,36.47,49.89,Medium Value
user_000319,764.44,JO,cat_001,AL,15,11466.62,52,1643.0,23.08,mobile,email,12,35.94,43.99,Medium Value
user_000320,965.04,SN,cat_006,CT,6,5790.26,50,1999.0,14.0,desktop,email,7,34.2,28.1,Low Value
user_000321,991.53,IR,cat_024,MA,12,11898.39,54,1526.0,16.67,mobile,social,9,34.23,41.94,Low Value
user_000322,820.41,GQ,cat_019,VA,13,10665.31,39,1678.0,20.51,desktop,social,8,30.14,38.86,Low Value
user_000323,882.52,SY,cat_021,MD,17,15002.8,52,2118.0,28.85,mobile,social,15,40.05,52.79,High Value
user_000324,1114.46,LA,cat_011,CT,18,20060.32,64,1904.0,25.0,desktop,affiliate,16,42.62,62.7,Premium
user_000325,1030.29,VN,cat_003,AK,13,13393.83,54,1835.0,22.22,desktop,direct,12,37.44,46.4,Medium Value
user_000326,1173.94,CL,cat_016,VT,14,16435.17,38,1743.0,18.42,desktop,email,7,29.44,48.51,Medium Value
user_000327,1616.34,ER,cat_008,AS,7,11314.4,36,1775.0,22.22,mobile,direct,8,29.94,35.81,Low Value
user_000328,853.64,PH,cat_017,SC,13,11097.38,40,1751.0,17.5,tablet,search_engine,7,30.01,39.5,Low Value
user_000329,1219.14,DK,cat_012,KS,14,17068.02,56,1714.0,16.07,tablet,direct,9,35.79,52.27,High Value
user_000330,1246.28,IN,cat_017,KS,16,19940.44,43,1544.0,16.28,desktop,email,7,29.8,55.64,High Value
user_000331,1092.57,RW,cat_021,SD,13,14203.42,43,1863.0,27.91,mobile,direct,12,34.89,46.6,Medium Value
user_000332,1097.66,PA,cat_017,PW,19,20855.62,52,1797.0,21.15,desktop,email,11,36.13,61.85,Premium
user_000333,1096.91,PE,cat_012,WI,17,18647.49,47,1517.0,23.4,desktop,email,11,33.41,55.78,High Value
user_000334,949.13,ME,cat_003,FL,10,9491.35,57,1950.0,28.07,tablet,affiliate,16,40.97,39.65,Low Value
user_000335,1061.97,NZ,cat_021,NJ,16,16991.47,56,1807.0,23.21,tablet,email,13,38.4,54.61,High Value
user_000336,1029.06,RO,cat_009,UT,13,13377.83,45,1634.0,24.44,mobile,search_engine,11,33.5,44.67,Medium Value
user_000337,1105.12,BG,cat_010,MO,18,19892.22,43,1564.0,13.95,desktop,email,6,29.21,56.64,High Value
user_000338,847.61,PK,cat_014,CO,14,11866.53,59,1769.0,23.73,mobile,email,14,39.56,45.53,Medium Value
user_000339,1385.14,HR,cat_014,MS,10,13851.44,40,1918.0,20.0,desktop,email,8,31.59,42.61,Low Value
user_000340,898.31,ZM,cat_016,CO,22,19762.79,46,2100.0,26.09,desktop,social,12,36.73,62.35,Premium
user_000341,934.12,RW,cat_017,IA,19,17748.2,48,1820.0,16.67,mobile,affiliate,8,33.3,55.62,High Value
user_000342,1143.87,AZ,cat_024,AK,12,13726.41,38,1535.0,15.79,desktop,direct,6,27.61,42.02,Low Value
user_000343,1095.63,GD,cat_014,NH,11,12051.95,47,1900.0,14.89,mobile,search_engine,7,32.77,40.89,Low Value
user_000344,943.64,RW,cat_002,FL,13,12267.34,44,1574.0,22.73,tablet,direct,10,32.29,42.36,Low Value
user_000345,1069.76,EC,cat_016,AL,9,9627.82,49,1942.0,16.33,tablet,affiliate,8,34.21,36.28,Low Value
user_000346,1044.32,CD,cat_009,CA,17,17753.5,46,1724.0,21.74,tablet,direct,10,33.54,54.4,High Value
user_000347,1137.02,LU,cat_014,NE,20,22740.49,69,2069.0,20.29,mobile,search_engine,14,44.03,68.96,Premium
user_000348,1224.17,CU,cat_016,ND,16,19586.68,51,1829.0,21.57,desktop,direct,11,36.02,57.76,Premium
user_000349,1002.78,LT,cat_017,HI,19,19052.77,62,2010.0,19.35,tablet,affiliate,12,40.66,60.9,Premium
user_000350,1048.47,DM,cat_013,OH,12,12581.59,49,1815.0,20.41,tablet,social,10,34.8,43.29,Medium Value
user_000351,1106.15,DJ,cat_005,WI,16,17698.35,46,2152.0,23.91,desktop,affiliate,11,36.33,54.85,High Value
user_000352,849.17,CF,cat_019,VT,14,11888.37,46,1543.0,10.87,tablet,email,5,29.38,41.16,Low Value
user_000353,1669.7,DZ,cat_009,FL,10,16696.98,35,1852.0,17.14,mobile,social,6,28.4,45.81,Medium Value
user_000354,1462.44,UG,cat_021,AZ,13,19011.69,49,1959.0,22.45,mobile,direct,11,36.13,54.88,High Value
user_000355,1028.76,NL,cat_009,MI,19,19546.45,46,2041.0,32.61,desktop,email,15,38.39,60.72,Premium
user_000356,886.63,PS,cat_024,VI,18,15959.42,47,1932.0,27.66,mobile,affiliate,13,36.76,53.57,High Value
user_000357,720.03,BF,cat_010,KY,19,13680.66,48,1836.0,27.08,tablet,affiliate,13,36.5,50.46,High Value
user_000358,941.42,BD,cat_023,TN,16,15062.77,48,1934.0,22.92,tablet,email,11,35.75,50.36,High Value
user_000359,1044.21,PS,cat_010,RI,15,15663.17,31,1899.0,19.35,desktop,social,6,27.7,47.18,Medium Value
user_000360,1058.86,SG,cat_020,NM,15,15882.86,54,1871.0,29.63,tablet,search_engine,16,39.84,52.78,High Value
user_000361,1043.97,FJ,cat_012,MT,13,13571.6,51,1908.0,25.49,tablet,direct,13,37.59,46.75,Medium Value
user_000362,948.82,BZ,cat_015,IN,16,15181.11,59,1930.0,25.42,tablet,direct,15,40.88,52.77,High Value
user_000363,961.92,PW,cat_000,CA,20,19238.49,61,1831.0,19.67,mobile,social,12,39.46,61.35,Premium
user_000364,1119.64,MW,cat_007,HI,11,12316.0,57,1791.0,10.53,desktop,direct,6,34.91,42.24,Low Value
user_000365,998.12,FR,cat_024,KY,17,16968.0,57,1817.0,21.05,desktop,social,12,38.2,55.15,High Value
user_000366,866.84,NL,cat_014,NH,21,18203.58,66,1653.0,19.7,tablet,search_engine,13,40.58,60.83,Premium
user_000367,822.67,TG,cat_013,OK,19,15630.64,68,2141.0,27.94,desktop,direct,19,46.29,57.83,Premium
user_000368,1072.03,PY,cat_010,OR,20,21440.61,58,1847.0,22.41,desktop,social,13,39.16,64.76,Premium
user_000369,1011.74,LR,cat_021,IA,17,17199.58,55,1836.0,16.36,desktop,direct,9,36.09,54.61,High Value
user_000370,1223.13,BD,cat_008,MT,14,17123.79,60,1821.0,15.0,tablet,direct,9,37.61,53.15,High Value
user_000371,1156.13,MC,cat_011,AS,13,15029.75,43,1651.0,20.93,desktop,email,9,31.73,46.57,Medium Value
user_000372,959.43,MD,cat_019,AL,12,11513.2,43,1784.0,20.93,mobile,affiliate,9,32.4,40.53,Low Value
user_000373,1154.76,BW,cat_016,SD,17,19630.85,57,1735.0,28.07,tablet,direct,16,39.9,60.17,Premium
user_000374,1278.72,AE,cat_020,OK,8,10229.78,44,1718.0,15.91,tablet,search_engine,7,30.96,35.18,Low Value
user_000375,1417.19,MN,cat_014,HI,13,18423.5,44,1707.0,27.27,tablet,direct,12,34.32,53.15,High Value
user_000376,1190.92,FM,cat_015,MH,14,16672.83,46,1634.0,17.39,tablet,direct,8,31.79,49.91,Medium Value
user_000377,1209.16,GE,cat_013,OK,12,14509.95,51,1864.0,15.69,tablet,affiliate,8,34.43,46.23,Medium Value
user_000378,1045.41,GQ,cat_024,NY,17,17771.93,50,1799.0,26.0,tablet,affiliate,13,36.79,55.84,High Value
user_000379,1499.46,MM,cat_007,MN,18,26990.32,44,1815.0,22.73,mobile,social,10,33.49,69.91,Premium
user_000380,1010.62,LT,cat_012,DC,12,12127.44,58,1944.0,17.24,mobile,social,10,38.09,43.98,Medium Value
user_000381,1062.13,ME,cat_014,VI,13,13807.69,50,2034.0,22.0,tablet,social,11,36.77,46.78,Medium Value
user_000382,1020.18,SC,cat_015,KY,22,22443.99,46,1677.0,21.74,desktop,search_engine,10,33.31,65.19,Premium
user_000383,894.76,SL,cat_010,NY,11,9842.33,51,1632.0,19.61,tablet,affiliate,10,34.44,38.06,Low Value
user_000384,994.08,GQ,cat_003,AS,14,13917.17,47,2041.0,19.15,tablet,social,9,34.75,46.75,Medium Value
user_000385,989.01,BR,cat_015,CO,20,19780.2,50,1996.0,20.0,mobile,search_engine,10,35.98,60.72,Premium
user_000386,1264.15,CY,cat_019,UT,17,21490.55,54,1872.0,22.22,desktop,search_engine,12,37.63,62.18,Premium
user_000387,1357.3,PY,cat_012,DC,17,23074.09,40,2049.0,15.0,mobile,search_engine,6,30.74,61.76,Premium
user_000388,901.38,HT,cat_005,VI,13,11717.95,47,1574.0,21.28,desktop,social,10,33.05,41.81,Low Value
user_000389,1182.5,KH,cat_015,SD,13,15372.49,50,1836.0,14.0,tablet,social,7,33.38,47.83,Medium Value
user_000390,981.01,KP,cat_014,DC,15,14715.14,51,1586.0,15.69,mobile,social,8,33.04,47.96,Medium Value
user_000391,801.73,BE,cat_022,WI,10,8017.33,39,1948.0,25.64,tablet,direct,10,33.03,33.84,Low Value
user_000392,1113.99,SO,cat_009,VT,17,18937.81,41,1921.0,19.51,desktop,email,8,31.86,55.58,High Value
user_000393,1310.43,LB,cat_002,AZ,10,13104.27,48,1476.0,16.67,tablet,search_engine,8,31.58,41.4,Low Value
user_000394,1247.55,AU,cat_012,VT,12,14970.56,49,2039.0,14.29,tablet,affiliate,7,34.08,46.82,Medium Value
user_000395,885.68,SN,cat_014,GA,19,16827.97,58,1732.0,17.24,desktop,direct,10,37.03,55.75,High Value
user_000396,988.92,LB,cat_016,NH,9,8900.29,54,1782.0,11.11,tablet,affiliate,6,33.84,34.95,Low Value
user_000397,1314.52,JP,cat_024,NJ,20,26290.38,54,2068.0,25.93,mobile,search_engine,14,39.72,72.81,Premium
user_000398,753.07,PA,cat_023,PW,13,9789.95,41,1717.0,19.51,mobile,search_engine,8,30.84,37.75,Low Value
user_000399,1167.61,TG,cat_014,TX,14,16346.6,45,1849.0,28.89,desktop,social,13,35.91,51.16,High Value
user_000400,980.03,BG,cat_003,MD,23,22540.74,52,1734.0,26.92,tablet,social,14,37.55,67.84,Premium
user_000401,1134.8,FJ,cat_002,KY,16,18156.85,53,1989.0,20.75,desktop,social,11,37.37,56.04,High Value
user_000402,1008.4,MX,cat_003,NY,19,19159.52,65,1869.0,23.08,mobile,direct,15,42.27,61.77,Premium
user_000403,1025.53,NP,cat_018,VT,12,12306.34,56,1827.0,19.64,tablet,direct,11,37.43,43.98,Medium Value
user_000404,901.16,TJ,cat_014,NV,17,15319.8,54,2120.0,29.63,tablet,affiliate,16,41.09,53.75,High Value
user_000405,1270.63,PA,cat_010,AS,13,16518.23,40,1515.0,20.0,mobile,affiliate,8,29.58,48.04,Medium Value
user_000406,1001.68,TZ,cat_014,DC,11,11018.46,62,1610.0,11.29,desktop,social,7,36.24,40.73,Low Value
user_000407,1014.57,BI,cat_002,MA,18,18262.24,53,1860.0,16.98,mobile,search_engine,9,35.59,56.77,High Value
user_000408,1013.74,IR,cat_004,SC,18,18247.3,46,1796.0,19.57,desktop,social,9,33.25,55.74,High Value
user_000409,776.13,JP,cat_015,MS,9,6985.17,39,1964.0,25.64,tablet,search_engine,10,33.11,31.55,Low Value
user_000410,920.49,TJ,cat_017,NM,12,11045.88,45,1682.0,28.89,desktop,search_engine,13,35.08,40.94,Low Value
user_000411,1028.48,TD,cat_001,DE,14,14398.7,43,2123.0,18.6,mobile,social,8,33.39,46.94,Medium Value
user_000412,906.83,HN,cat_012,SD,15,13602.47,55,1837.0,27.27,desktop,affiliate,15,39.37,48.91,Medium Value
user_000413,1398.95,CH,cat_014,PA,7,9792.67,41,1841.0,19.51,desktop,affiliate,8,31.46,34.02,Low Value
user_000414,955.73,CL,cat_020,UT,19,18158.84,53,1953.0,18.87,mobile,email,10,36.63,57.72,Premium
user_000415,1292.58,CY,cat_010,AR,17,21973.83,44,1822.0,15.91,mobile,email,7,31.48,60.3,Premium
user_000416,991.77,ML,cat_015,KY,17,16860.08,60,2050.0,28.33,tablet,social,17,42.75,56.94,High Value
user_000417,1229.95,DZ,cat_021,NC,20,24598.97,52,1855.0,17.31,desktop,search_engine,9,35.27,68.17,Premium
user_000418,1199.05,DM,cat_017,WV,17,20383.86,52,1622.0,23.08,desktop,direct,12,35.83,59.62,Premium
user_000419,857.11,SN,cat_010,CT,15,12856.66,60,1668.0,15.0,desktop,affiliate,9,36.84,46.61,Medium Value
user_000420,1349.1,RU,cat_020,WI,8,10792.78,47,1981.0,10.64,desktop,social,5,31.9,36.49,Low Value
user_000421,1194.65,GN,cat_012,NY,12,14335.85,51,1743.0,11.76,mobile,affiliate,6,32.64,45.18,Medium Value
user_000422,1222.13,CO,cat_005,DE,13,15887.64,46,1770.0,10.87,desktop,search_engine,5,30.51,47.42,Medium Value
user_000423,907.87,PA,cat_005,GU,16,14525.87,65,1661.0,23.08,mobile,email,15,41.23,51.86,High Value
user_000424,1195.88,CH,cat_010,AK,15,17938.22,51,1727.0,15.69,tablet,direct,8,33.74,53.45,High Value
user_000425,1249.69,GE,cat_002,DC,14,17495.64,40,1693.0,17.5,mobile,search_engine,7,29.72,50.34,High Value
user_000426,932.95,NR,cat_009,WV,12,11195.37,53,2204.0,16.98,mobile,direct,9,37.31,42.14,Low Value
user_000427,996.72,BI,cat_006,AZ,16,15947.44,53,1713.0,28.3,mobile,affiliate,15,38.26,52.87,High Value
user_000428,987.12,FR,cat_021,OR,9,8884.11,38,1756.0,23.68,desktop,search_engine,9,31.08,33.73,Low Value
user_000429,1478.0,MG,cat_022,OR,9,13301.96,35,1704.0,8.57,mobile,direct,3,25.09,38.25,Low Value
user_000430,1212.08,TT,cat_002,CT,15,18181.25,57,1830.0,15.79,tablet,search_engine,9,36.69,55.12,High Value
user_000431,1197.84,SO,cat_001,WV,17,20363.22,52,1734.0,9.62,mobile,social,5,32.36,58.09,Premium
user_000432,887.69,MM,cat_021,NJ,11,9764.6,45,2077.0,20.0,tablet,social,9,34.39,37.91,Low Value
user_000433,969.92,GH,cat_019,NE,18,17458.57,46,1945.0,19.57,tablet,affiliate,9,34.0,54.79,High Value
user_000434,913.56,CR,cat_006,NC,19,17357.72,60,1893.0,23.33,tablet,affiliate,14,40.46,58.09,Premium
user_000435,1233.63,LR,cat_022,CO,15,18504.49,43,2163.0,25.58,mobile,social,11,35.69,55.21,High Value
user_000436,1237.57,PA,cat_009,TX,15,18563.56,43,2152.0,11.63,mobile,affiliate,5,31.45,53.47,High Value
user_000437,1072.91,PY,cat_022,MH,8,8583.29,45,1664.0,17.78,desktop,search_engine,8,31.65,32.82,Low Value
user_000438,998.8,OM,cat_009,MO,17,16979.57,53,1914.0,22.64,mobile,search_engine,12,37.56,54.89,High Value
